trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
947,False,"{'a': 0.5, 'e': 0.06445033334388113}",25,0,16.5767123718122,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
948,False,"{'a': 0.5, 'e': 0.06412808167716172}",20,8,21.15164015036706,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
949,False,"{'a': 0.5, 'e': 0.06380744126877591}",25,16,13.742782276281492,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
950,False,"{'a': 0.5, 'e': 0.06348840406243203}",20,9,20.683289623864805,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
951,False,"{'a': 0.5, 'e': 0.06317096204211987}",20,12,14.206355483969809,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
952,False,"{'a': 0.5, 'e': 0.06285510723190928}",30,22,13.679270596725052,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
953,False,"{'a': 0.5, 'e': 0.06254083169574973}",25,17,12.350146341846159,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
954,False,"{'a': 0.5, 'e': 0.06222812753727098}",25,10,27.91182541983947,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
955,False,"{'a': 0.5, 'e': 0.06191698689958462}",25,11,26.739203809586098,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
956,False,"{'a': 0.5, 'e': 0.0616074019650867}",30,18,20.554317262276975,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
957,False,"{'a': 0.5, 'e': 0.06129936495526126}",20,6,23.00514040184915,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
958,False,"{'a': 0.5, 'e': 0.060992868130484955}",25,7,-6.054863974562989,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
959,False,"{'a': 0.5, 'e': 0.06068790378983253}",35,15,35.0948131032285,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
960,False,"{'a': 0.5, 'e': 0.06038446427088336}",25,11,-9.746894548438487,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
961,False,"{'a': 0.5, 'e': 0.060082541949528945}",20,16,9.231283917718734,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
962,False,"{'a': 0.5, 'e': 0.0597821292397813}",20,9,25.651024738508102,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
963,False,"{'a': 0.5, 'e': 0.059483218593582396}",30,16,23.80689124236771,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
964,False,"{'a': 0.5, 'e': 0.05918580250061448}",20,6,28.40461581201966,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
965,False,"{'a': 0.5, 'e': 0.05888987348811141}",20,6,19.007516383654714,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
966,False,"{'a': 0.5, 'e': 0.05859542412067085}",30,17,0.00044542958342086436,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
967,False,"{'a': 0.5, 'e': 0.058302447000067495}",20,8,-2.148222755038395,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
968,False,"{'a': 0.5, 'e': 0.058010934765067156}",25,10,26.947685828606303,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
969,False,"{'a': 0.5, 'e': 0.05772088009124182}",30,16,27.926501183433025,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
970,False,"{'a': 0.5, 'e': 0.057432275690785614}",30,9,-15.427856398755988,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 1}",1
971,False,"{'a': 0.5, 'e': 0.057145114312331685}",20,14,11.983301277364083,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
972,False,"{'a': 0.5, 'e': 0.056859388740770025}",30,16,19.841281782427593,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
973,False,"{'a': 0.5, 'e': 0.05657509179706618}",20,10,16.729420421726658,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
974,False,"{'a': 0.5, 'e': 0.05629221633808085}",20,12,16.90006639067676,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
975,False,"{'a': 0.5, 'e': 0.056010755256390446}",25,5,24.914565086734935,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
976,False,"{'a': 0.5, 'e': 0.055730701480108495}",20,12,13.460201592677873,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
977,False,"{'a': 0.5, 'e': 0.05545204797270795}",20,14,12.035000363833296,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
978,False,"{'a': 0.5, 'e': 0.05517478773284441}",20,2,17.02856041392976,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
979,False,"{'a': 0.5, 'e': 0.054898913794180194}",30,13,31.308587948542673,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
980,False,"{'a': 0.5, 'e': 0.054624419225209296}",20,9,20.434802018253873,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
981,False,"{'a': 0.5, 'e': 0.05435129712908325}",25,10,-13.110699748177352,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
982,False,"{'a': 0.5, 'e': 0.05407954064343783}",30,23,12.381600933507764,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
983,False,"{'a': 0.5, 'e': 0.05380914294022064}",25,18,11.35032949360884,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
984,False,"{'a': 0.5, 'e': 0.053540097225519535}",30,10,40.49277667552603,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
985,False,"{'a': 0.5, 'e': 0.053272396739391936}",20,14,14.4630694191004,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
986,False,"{'a': 0.5, 'e': 0.05300603475569498}",20,14,12.883878538011889,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
987,False,"{'a': 0.5, 'e': 0.0527410045819165}",25,8,29.65321195744327,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
988,False,"{'a': 0.5, 'e': 0.05247729955900692}",25,7,-22.78565767283741,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
989,False,"{'a': 0.5, 'e': 0.052214913061211884}",20,0,32.26057659767833,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
990,False,"{'a': 0.5, 'e': 0.051953838495905826}",20,12,3.6156783474258813,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
991,False,"{'a': 0.5, 'e': 0.05169406930342629}",30,0,44.37684800963085,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
992,False,"{'a': 0.5, 'e': 0.05143559895690916}",20,16,7.8431790549660985,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
993,False,"{'a': 0.5, 'e': 0.05117842096212462}",20,10,20.39244980433274,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
994,False,"{'a': 0.5, 'e': 0.05092252885731399}",25,13,21.113886734741293,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
995,False,"{'a': 0.5, 'e': 0.05066791621302742}",35,24,5.242869802449629,"{0: 9, 1: 2, 2: 0, 3: 0, 4: 0}",1
996,False,"{'a': 0.5, 'e': 0.050414576631962284}",20,11,16.89738812307537,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
997,False,"{'a': 0.5, 'e': 0.050162503748802476}",25,17,15.697375370309667,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
998,False,"{'a': 0.5, 'e': 0.049911691230058466}",20,11,15.912146804048668,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0.0, 'e': 0.0}",20,12,16.705426596890813,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0.0, 'e': 0.0}",30,18,20.77898194232033,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0.0, 'e': 0.0}",25,19,12.54010827087144,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0.0, 'e': 0.0}",25,8,30.86470183643219,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0.0, 'e': 0.0}",20,13,12.763890243394878,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
